,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TimeSinceLastTransaction,TransactionAmountRelativeToBalance,IsNewDevice,FailedLoginFlag,MahalanobisDistance,Cluster
601,TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:55,16,-27185866.0,0.0343551934494062,True,False,2.598675549120585,1
1189,TX001190,AC00437,7.95,2023-01-09 16:45:12,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,79,Retired,65,1,5631.2,2024-11-04 08:10:06,16,-57425094.0,0.0014117772385783187,True,False,2.5670379009112616,1
689,TX000690,AC00437,22.59,2023-03-27 16:12:36,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,2024-11-04 08:08:22,16,-50774146.0,0.00566342837815499,True,False,1.939094346566912,1
89,TX000090,AC00437,392.96,2023-11-20 16:28:09,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,2024-11-04 08:08:38,16,-30210029.0,0.49638097017140187,True,False,3.530889624991587,1
533,TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,2024-11-04 08:08:24,16,-28914541.0,0.2899294738284419,True,False,2.444409096023561,1
88,TX000089,AC00438,9.61,2023-06-22 18:37:29,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,2024-11-04 08:09:10,18,-43248701.0,0.000745891580470609,True,False,2.909463796081694,1
1394,TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,17,-42041774.0,0.027724335392527524,True,False,3.2451086211941136,1
2032,TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,16,-41356858.0,0.030765069380242864,True,False,3.1006153466887842,1
1510,TX001511,AC00438,135.35,2023-07-28 18:42:51,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04 08:07:24,18,-40137873.0,0.013557559765892884,True,False,1.7776394548709944,1
1745,TX001746,AC00438,125.39,2023-07-31 16:52:24,Debit,Los Angeles,D000149,205.45.234.42,M036,ATM,21,Student,140,1,202.69,2024-11-04 08:06:49,16,-39885265.0,0.6186294035902411,True,False,1.8543512091019982,1
60,TX000061,AC00438,568.52,2023-10-06 18:44:37,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91,2024-11-04 08:06:25,18,-34089708.0,0.10336896403146786,True,False,3.354856989470582,1
909,TX000910,AC00438,120.86,2023-11-16 17:57:45,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,2024-11-04 08:11:48,17,-30550443.0,0.008908656412368736,True,True,2.7368131237646196,1
1650,TX001651,AC00438,54.34,2023-12-25 18:03:33,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65,Doctor,46,1,8019.89,2024-11-04 08:11:47,18,-27180494.0,0.006775654021718934,True,False,2.2904673065058163,1
1982,TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,16,-50167938.0,0.15993497737730772,True,False,1.9095756774405417,1
337,TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92,2024-11-04 08:08:37,16,-44983194.0,0.02057628400665744,True,False,1.2300197677587033,1
1253,TX001254,AC00439,903.19,2023-07-06 17:52:32,Debit,El Paso,D000286,174.61.77.54,M028,Online,22,Student,65,1,8627.08,2024-11-04 08:06:37,17,-42041645.0,0.10469243347147306,True,False,1.9270398220405154,1
884,TX000885,AC00439,858.88,2023-08-22 16:31:34,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60,Engineer,227,1,7015.46,2024-11-04 08:12:11,16,-37986037.0,0.12242675445027588,True,False,2.5481212938785194,1
2153,TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,2024-11-04 08:08:06,17,-37465258.0,0.10920094898788181,True,False,2.120410968213598,1
2445,TX002446,AC00439,403.01,2023-09-04 17:32:35,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52,2024-11-04 08:09:32,17,-36859017.0,0.03833254700772667,True,True,2.0697267230521854,1
2439,TX002440,AC00439,538.17,2023-09-26 17:27:17,Credit,Washington,D000430,116.44.12.250,M055,Branch,27,Engineer,252,1,5908.04,2024-11-04 08:10:25,17,-34958588.0,0.09109112312866682,True,False,2.6341345524402877,1
47,TX000048,AC00439,510.24,2023-10-09 16:29:40,Debit,Oklahoma City,D000397,186.135.2.148,M090,Online,19,Student,105,1,781.7,2024-11-04 08:11:35,16,-33838915.0,0.6527312184632056,True,False,3.5966758378415062,1
1870,TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04 08:08:32,17,-30207450.0,0.07361312843121161,True,False,3.778187564325029,1
184,TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,16,-57943420.0,0.02752124572557454,True,False,2.668393082644315,1
1094,TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04 08:11:25,17,-50768215.0,0.027618411333685727,True,False,2.5592294979825945,1
26,TX000027,AC00441,246.93,2023-04-17 16:37:01,Debit,Miami,D000046,55.154.161.250,M029,ATM,23,Student,158,5,673.35,2024-11-04 08:11:38,16,-48958477.0,0.36671864013189814,True,True,1.5771951741057704,1
320,TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,27,Student,148,1,1127.98,2024-11-04 08:07:02,17,-48351954.0,0.20542030704959036,True,False,2.0879335267822468,1
1441,TX001442,AC00441,491.1,2023-06-05 16:08:37,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04 08:07:32,16,-44726335.0,0.0626894821030662,True,False,1.8380998544456726,1
1387,TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,16,-37382137.0,0.02937972925143471,True,False,2.8516622467885595,1
2025,TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,16,-29000775.0,1.1541534301391199,True,False,1.3682972386128454,1
1690,TX001691,AC00442,12.18,2023-04-20 18:50:39,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24,2024-11-04 08:07:37,18,-48691018.0,0.002481035756082335,True,False,1.3266464452491142,1
1224,TX001225,AC00442,302.86,2023-07-03 18:56:03,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,55,Doctor,275,1,5239.24,2024-11-04 08:12:06,18,-42297363.0,0.057806093903302595,True,False,2.330431609933766,1
1073,TX001074,AC00442,100.27,2023-07-10 17:25:41,Debit,Miami,D000298,144.91.150.133,M045,Online,79,Retired,51,1,4309.9,2024-11-04 08:10:38,17,-41697897.0,0.023265040898245805,True,False,2.7575529844737727,1
253,TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,2024-11-04 08:10:35,16,-37295928.0,0.2903170166092068,True,False,2.13703875628902,1
345,TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,M099,ATM,77,Retired,228,1,3085.38,2024-11-04 08:07:23,17,-35476917.0,0.008605098857822702,True,False,2.411831596791639,1
476,TX000477,AC00442,53.81,2023-10-16 16:55:44,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62,2024-11-04 08:12:05,16,-33232581.0,0.020981665818009428,True,True,3.086932802988685,1
153,TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,16,-31677829.0,0.03843805258066617,True,False,1.9472889082814158,1
2090,TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04 08:10:11,17,-29602240.0,0.027002607055122498,True,False,2.3530074013393745,1
707,TX000708,AC00442,210.45,2023-12-11 16:47:05,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,2024-11-04 08:06:24,16,-28394359.0,0.16937761938222745,True,False,2.2394842912243664,1
430,TX000431,AC00443,299.09,2023-01-16 16:14:45,Credit,Boston,D000540,113.115.81.178,M034,Branch,36,Engineer,84,1,5615.26,2024-11-04 08:08:01,16,-56821996.0,0.053263784663107695,True,False,2.6349398353370606,1
2379,TX002380,AC00443,684.5,2023-07-31 18:52:14,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,29,Doctor,76,1,6258.63,2024-11-04 08:10:14,18,-39878280.0,0.10936898313309945,True,False,2.172454614427784,1
2316,TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,2024-11-04 08:07:00,16,-35566500.0,0.06325404713363594,True,False,2.4359452597165516,1
1423,TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:33,18,-27611828.0,0.09100934355354623,True,False,3.246062451791822,1
319,TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82,2024-11-04 08:11:42,17,-52324474.0,0.007437601696813538,True,False,2.317264407078361,1
1096,TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,2024-11-04 08:07:11,16,-37726014.0,0.2844901653707917,True,False,2.843082951645177,1
832,TX000833,AC00444,157.7,2023-12-01 17:29:15,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,2024-11-04 08:11:00,17,-29256105.0,0.01892571086155103,True,False,1.5583135860952055,1
842,TX000843,AC00444,226.66,2023-12-27 18:55:13,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,2024-11-04 08:07:45,18,-27004352.0,0.02218622290744038,True,False,2.256290369839115,1
2222,TX002223,AC00445,207.82,2023-02-28 16:34:45,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,2024-11-04 08:07:02,16,-53105537.0,0.9074316257343626,True,False,2.4638290061484014,1
1154,TX001155,AC00445,77.02,2023-08-17 16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,2024-11-04 08:07:54,16,-38418572.0,0.09617521701016174,True,False,2.5800896075609896,1
279,TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88,2024-11-04 08:12:04,16,-33234970.0,0.1288843946351712,True,False,1.5426783852586194,1
81,TX000082,AC00445,345.39,2023-10-23 17:13:57,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,6451.96,2024-11-04 08:08:16,17,-32626459.0,0.05353256986476579,True,False,2.4391441370661164,1
313,TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,121.67.144.20,M080,Online,19,Student,148,1,1533.32,2024-11-04 08:11:09,16,-28653801.0,0.316659273232859,True,False,1.9874231867099752,1
2167,TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,2024-11-04 08:08:44,16,-56215069.0,0.015921170514556642,True,False,2.9061450674856393,1
936,TX000937,AC00446,662.11,2023-02-02 16:52:26,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,23,Student,219,1,1996.38,2024-11-04 08:07:34,16,-55350908.0,0.3316552944246321,True,False,3.183779377370947,1
2299,TX002300,AC00446,29.72,2023-07-19 17:16:18,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62,2024-11-04 08:07:50,17,-40920692.0,0.028047790452730318,True,False,10.183982861785609,1
2035,TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,16,-31072574.0,0.01053588014020464,True,False,2.240935293045086,1
1683,TX001684,AC00446,192.02,2023-12-19 16:11:38,Credit,Indianapolis,D000413,83.80.89.29,M025,Online,79,Retired,154,1,5169.07,2024-11-04 08:09:02,16,-27705444.0,0.03714788146194987,True,False,3.537009507725913,0
648,TX000649,AC00447,50.4,2023-03-27 17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,2024-11-04 08:07:17,17,-50771073.0,0.030053487873933443,True,False,4.167006356500031,1
1355,TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:21,16,-45156061.0,0.039055710414691136,True,False,3.4064570185645007,0
1582,TX001583,AC00447,160.24,2023-08-08 17:06:41,Debit,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,2024-11-04 08:09:07,17,-39193346.0,0.028992377326107478,True,False,2.532735418154439,1
1374,TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,16,-32889943.0,0.03301028398760257,True,False,1.8151421125267926,1
2343,TX002344,AC00448,27.61,2023-03-10 16:28:07,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,2024-11-04 08:09:16,16,-52242069.0,0.007503451404204076,True,False,2.134900380162347,1
2166,TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,2024-11-04 08:12:21,17,-51115550.0,0.030250691575840843,True,False,2.4469746025208607,1
1886,TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04 08:11:48,17,-49559010.0,0.0056980639112940625,True,False,2.183257820717095,1
883,TX000884,AC00448,183.32,2023-05-10 16:27:51,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21,Student,74,1,137.42,2024-11-04 08:09:31,16,-46971700.0,1.3340124192975973,True,False,1.8254596078778489,1
1079,TX001080,AC00448,590.26,2023-06-19 16:20:40,Credit,Austin,D000519,168.55.35.243,M089,Branch,25,Student,48,1,1068.28,2024-11-04 08:08:42,16,-43516082.0,0.5525330385991216,True,False,3.0031454965769475,1
261,TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,2024-11-04 08:08:06,18,-38670868.0,0.0034718341812180714,True,False,2.8309570658629966,1
2225,TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,2024-11-04 08:07:03,16,-29517715.0,0.015904709024556832,True,False,2.7135786845209133,0
1955,TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,16,-52587842.0,0.008318430935374928,True,False,2.2110824770937403,1
2087,TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,2024-11-04 08:08:58,17,-49558212.0,0.16918678453506727,True,False,4.126345903235053,1
590,TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,13240.72,2024-11-04 08:10:21,16,-48354332.0,0.0008043369236685491,True,False,1.3649239109990858,1
1499,TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2024-11-04 08:09:20,17,-45583983.0,0.05074044675237728,True,False,2.501169206338167,1
1686,TX001687,AC00449,341.84,2023-06-23 16:10:12,Credit,El Paso,D000547,23.255.214.209,M026,Branch,27,Student,89,1,1400.04,2024-11-04 08:07:42,16,-43171050.0,0.2441644507002339,True,False,2.6813023776121256,1
2386,TX002387,AC00450,57.38,2023-02-13 18:27:34,Debit,Kansas City,D000238,48.19.99.211,M062,Online,28,Student,86,1,899.52,2024-11-04 08:08:31,18,-54394857.0,0.06378957595395794,True,False,2.1002721209939974,1
498,TX000499,AC00450,654.48,2023-08-07 16:37:06,Debit,Columbus,D000277,148.112.151.27,M047,Branch,19,Student,114,1,6776.41,2024-11-04 08:10:17,16,-39281591.0,0.09658211339546735,True,False,2.356833192529604,1
862,TX000863,AC00450,209.03,2023-10-09 18:20:39,Debit,Detroit,D000371,175.210.47.87,M012,Branch,55,Engineer,126,1,8359.5,2024-11-04 08:10:58,18,-33832219.0,0.025005084006214387,True,False,2.4255023440993444,1
1113,TX001114,AC00451,332.33,2023-06-20 17:05:38,Debit,Kansas City,D000128,52.1.78.30,M039,ATM,27,Student,101,1,192.63,2024-11-04 08:11:27,17,-43427149.0,1.7252244341367162,True,False,1.3570322526734264,1
1723,TX001724,AC00451,743.24,2023-07-07 17:31:07,Credit,Indianapolis,D000256,72.192.101.196,M084,Online,19,Student,109,1,1024.19,2024-11-04 08:08:46,17,-41956659.0,0.7256856567073916,True,False,1.8974114700173406,1
1790,TX001791,AC00451,42.56,2023-07-31 16:25:38,Debit,Fresno,D000682,91.204.200.167,M001,Online,18,Student,146,1,4361.44,2024-11-04 08:07:12,16,-39886894.0,0.00975824496093436,True,False,2.510744151745165,1
1891,TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,16,-34442750.0,0.09453184230532753,True,False,2.4970396007808575,1
284,TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,San Diego,D000678,192.95.36.246,M063,Branch,53,Doctor,52,1,14611.9,2024-11-04 08:11:22,17,-33834147.0,0.0008157734443735768,True,False,2.637852971997754,1
2108,TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,2024-11-04 08:10:09,16,-57943648.0,0.01775310368544158,True,False,2.1238021681139294,1
204,TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,2024-11-04 08:12:13,16,-45675471.0,0.01734609003363147,True,False,1.5049138329668343,1
2381,TX002382,AC00452,45.92,2023-06-19 17:25:35,Debit,Nashville,D000622,120.170.93.69,M087,ATM,26,Student,23,1,544.56,2024-11-04 08:06:32,17,-43512057.0,0.08432495805191426,True,False,2.9722325137105585,1
435,TX000436,AC00452,778.49,2023-07-03 16:48:21,Credit,Omaha,D000102,161.71.2.223,M054,Online,75,Retired,107,1,7713.67,2024-11-04 08:09:21,16,-42304860.0,0.10092342542405441,True,False,2.2509309502370556,1
1314,TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04 08:10:43,16,-41527201.0,0.0021514219092727037,True,False,2.6616980134847212,1
819,TX000820,AC00452,63.17,2023-07-25 18:28:57,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,2024-11-04 08:07:18,18,-40397901.0,0.037678116406245396,True,False,2.5910862956758205,1
2402,TX002403,AC00452,68.49,2023-10-25 17:37:30,Debit,Nashville,D000558,38.210.156.148,M051,Online,67,Retired,49,1,6683.31,2024-11-04 08:10:51,17,-32452401.0,0.010247916062178895,True,False,2.580284848794424,1
910,TX000911,AC00453,233.74,2023-02-13 16:43:40,Debit,Boston,D000373,6.44.165.160,M056,Online,72,Retired,142,1,4749.54,2024-11-04 08:06:27,16,-54400967.0,0.049213186857646876,True,False,2.842218917062452,1
2017,TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,16,-54054633.0,0.21330137638909702,True,False,2.318294303741322,1
208,TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,2024-11-04 08:07:31,18,-54049886.0,0.05519212657790586,True,False,1.8970282437898036,1
978,TX000979,AC00453,472.48,2023-02-27 17:06:36,Debit,New York,D000149,11.3.59.231,M099,Branch,55,Engineer,87,1,7128.82,2024-11-04 08:09:59,17,-53190203.0,0.06627744834870646,True,False,2.6219175461905384,1
1567,TX001568,AC00453,159.0,2023-03-06 18:04:32,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,2024-11-04 08:08:35,18,-52581843.0,0.4299737572683481,True,False,3.1784856759578113,1
1326,TX001327,AC00453,109.91,2023-05-01 16:23:22,Debit,Seattle,D000517,173.135.78.201,M074,Branch,38,Doctor,90,1,12896.06,2024-11-04 08:10:57,16,-47749655.0,0.008522758107109646,True,False,3.2451934930207114,1
23,TX000024,AC00453,345.84,2023-05-02 18:25:46,Debit,Fort Worth,D000162,191.82.103.198,M083,Online,22,Student,142,3,1402.5,2024-11-04 08:07:04,18,-47655678.0,0.24658823353591275,True,True,2.3904603029524365,1
98,TX000099,AC00453,147.62,2023-09-01 17:26:02,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,2024-11-04 08:07:22,17,-37118480.0,0.069770299320492,True,False,1.9276400374552838,1
2286,TX002287,AC00453,110.4,2023-09-21 16:52:18,Credit,San Diego,D000153,60.43.160.195,M033,ATM,56,Doctor,62,1,8639.36,2024-11-04 08:08:33,16,-35392575.0,0.012778724335160562,True,False,1.8595932201753727,1
626,TX000627,AC00454,253.47,2023-06-14 17:07:08,Debit,Atlanta,D000388,81.248.235.147,M077,Branch,20,Student,238,1,220.51,2024-11-04 08:08:12,17,-43945264.0,1.1494716271610528,True,False,3.1798668499294918,1
829,TX000830,AC00454,124.84,2023-09-22 17:44:42,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78,2024-11-04 08:11:28,17,-35303206.0,0.01860013287294856,True,False,2.257904573356286,1
1809,TX001810,AC00454,422.14,2023-11-17 17:31:06,Credit,Albuquerque,D000579,104.155.121.252,M027,Branch,26,Student,109,1,1436.32,2024-11-04 08:07:24,17,-30465378.0,0.2939038633876583,True,False,1.980742600799248,1
274,TX000275,AC00454,1176.28,2023-12-20 16:08:02,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,54,Engineer,174,5,323.69,2024-11-04 08:11:44,16,-27619422.0,3.6339706622394683,True,True,2.8154831440312655,1
